met,split,value,src,trg,model
mse,0,0.005245522208201892,CCLE,CCLE,uno
mse,1,0.005343257163865547,CCLE,CCLE,uno
mse,2,0.005194642373949581,CCLE,CCLE,uno
mse,3,0.005225015472689076,CCLE,CCLE,uno
mse,4,0.005357983550420168,CCLE,CCLE,uno
mse,5,0.005461117836134454,CCLE,CCLE,uno
mse,6,0.005433396544117647,CCLE,CCLE,uno
mse,7,0.004893297363445378,CCLE,CCLE,uno
mse,8,0.005622177426470589,CCLE,CCLE,uno
mse,9,0.005037970462184874,CCLE,CCLE,uno
rmse,0,0.0724259774404315,CCLE,CCLE,uno
rmse,1,0.07309758658030747,CCLE,CCLE,uno
rmse,2,0.07207386748294822,CCLE,CCLE,uno
rmse,3,0.07228426850075385,CCLE,CCLE,uno
rmse,4,0.07319824827425973,CCLE,CCLE,uno
rmse,5,0.07389937642588369,CCLE,CCLE,uno
rmse,6,0.0737115767306442,CCLE,CCLE,uno
rmse,7,0.06995210764119533,CCLE,CCLE,uno
rmse,8,0.07498118048197554,CCLE,CCLE,uno
rmse,9,0.07097866202024995,CCLE,CCLE,uno
pcc,0,0.9021120632103259,CCLE,CCLE,uno
pcc,1,0.8896227178595959,CCLE,CCLE,uno
pcc,2,0.8987096764270409,CCLE,CCLE,uno
pcc,3,0.903115723104689,CCLE,CCLE,uno
pcc,4,0.8902556618824999,CCLE,CCLE,uno
pcc,5,0.8904052622818879,CCLE,CCLE,uno
pcc,6,0.8885754075986081,CCLE,CCLE,uno
pcc,7,0.89935314490185,CCLE,CCLE,uno
pcc,8,0.8937575464157302,CCLE,CCLE,uno
pcc,9,0.8897806433090111,CCLE,CCLE,uno
scc,0,0.8137128562621253,CCLE,CCLE,uno
scc,1,0.8020333696891487,CCLE,CCLE,uno
scc,2,0.8014264281871452,CCLE,CCLE,uno
scc,3,0.7974590468315644,CCLE,CCLE,uno
scc,4,0.8134740058186144,CCLE,CCLE,uno
scc,5,0.7765095914157957,CCLE,CCLE,uno
scc,6,0.8164352384174787,CCLE,CCLE,uno
scc,7,0.8186518812642092,CCLE,CCLE,uno
scc,8,0.8319244880177931,CCLE,CCLE,uno
scc,9,0.7765890293052976,CCLE,CCLE,uno
r2,0,0.8073394424945634,CCLE,CCLE,uno
r2,1,0.7859416938372823,CCLE,CCLE,uno
r2,2,0.8066895058259381,CCLE,CCLE,uno
r2,3,0.8137439991423877,CCLE,CCLE,uno
r2,4,0.7866192123709298,CCLE,CCLE,uno
r2,5,0.7811052798503566,CCLE,CCLE,uno
r2,6,0.7857746841630568,CCLE,CCLE,uno
r2,7,0.8075637914114475,CCLE,CCLE,uno
r2,8,0.7974725012184191,CCLE,CCLE,uno
r2,9,0.7887363148071602,CCLE,CCLE,uno
mse,0,0.04283165660499189,CCLE,CTRPv2,uno
mse,1,0.04276019897008704,CCLE,CTRPv2,uno
mse,2,0.03409482817448938,CCLE,CTRPv2,uno
mse,3,0.03485725141583381,CCLE,CTRPv2,uno
mse,4,0.03757016395977882,CCLE,CTRPv2,uno
mse,5,0.03578826333127518,CCLE,CTRPv2,uno
mse,6,0.03756398027750161,CCLE,CTRPv2,uno
mse,7,0.03939578710979714,CCLE,CTRPv2,uno
mse,8,0.03854630694451713,CCLE,CTRPv2,uno
mse,9,0.035899299776847554,CCLE,CTRPv2,uno
rmse,0,0.2069581035016312,CCLE,CTRPv2,uno
rmse,1,0.20678539351242156,CCLE,CTRPv2,uno
rmse,2,0.1846478490925074,CCLE,CTRPv2,uno
rmse,3,0.18670096790277713,CCLE,CTRPv2,uno
rmse,4,0.19383024521415337,CCLE,CTRPv2,uno
rmse,5,0.18917786163099312,CCLE,CTRPv2,uno
rmse,6,0.1938142932745199,CCLE,CTRPv2,uno
rmse,7,0.19848372001198772,CCLE,CTRPv2,uno
rmse,8,0.19633213426364296,CCLE,CTRPv2,uno
rmse,9,0.18947110538772807,CCLE,CTRPv2,uno
pcc,0,0.21266046619468976,CCLE,CTRPv2,uno
pcc,1,0.2083599528281821,CCLE,CTRPv2,uno
pcc,2,0.2133623075570762,CCLE,CTRPv2,uno
pcc,3,0.23854912191605346,CCLE,CTRPv2,uno
pcc,4,0.20756040009475563,CCLE,CTRPv2,uno
pcc,5,0.22623197422631267,CCLE,CTRPv2,uno
pcc,6,0.2172896648422692,CCLE,CTRPv2,uno
pcc,7,0.2178809359838757,CCLE,CTRPv2,uno
pcc,8,0.19211740239486993,CCLE,CTRPv2,uno
pcc,9,0.21430390784791645,CCLE,CTRPv2,uno
scc,0,0.12715001192624362,CCLE,CTRPv2,uno
scc,1,0.1321647973437052,CCLE,CTRPv2,uno
scc,2,0.13109118011895227,CCLE,CTRPv2,uno
scc,3,0.15444442575225575,CCLE,CTRPv2,uno
scc,4,0.12896825620863867,CCLE,CTRPv2,uno
scc,5,0.13696642861205655,CCLE,CTRPv2,uno
scc,6,0.146834838247611,CCLE,CTRPv2,uno
scc,7,0.1393650498154745,CCLE,CTRPv2,uno
scc,8,0.11617337382391572,CCLE,CTRPv2,uno
scc,9,0.13391503082907635,CCLE,CTRPv2,uno
r2,0,-1.0514228126420235,CCLE,CTRPv2,uno
r2,1,-1.0480003481846438,CCLE,CTRPv2,uno
r2,2,-0.6329722885877331,CCLE,CTRPv2,uno
r2,3,-0.669488560760128,CCLE,CTRPv2,uno
r2,4,-0.7994235462937691,CCLE,CTRPv2,uno
r2,5,-0.7140793899169762,CCLE,CTRPv2,uno
r2,6,-0.7991273787416571,CCLE,CTRPv2,uno
r2,7,-0.8868617934709397,CCLE,CTRPv2,uno
r2,8,-0.8461759286674,CCLE,CTRPv2,uno
r2,9,-0.7193974820837707,CCLE,CTRPv2,uno
mse,0,0.034182370143305815,CCLE,GDSCv1,uno
mse,1,0.03407602020030243,CCLE,GDSCv1,uno
mse,2,0.028475355107363036,CCLE,GDSCv1,uno
mse,3,0.029370460058799588,CCLE,GDSCv1,uno
mse,4,0.031024899517855066,CCLE,GDSCv1,uno
mse,5,0.029482529295102942,CCLE,GDSCv1,uno
mse,6,0.03132885858340118,CCLE,GDSCv1,uno
mse,7,0.031998045753867624,CCLE,GDSCv1,uno
mse,8,0.030621484494358496,CCLE,GDSCv1,uno
mse,9,0.02979137688914737,CCLE,GDSCv1,uno
rmse,0,0.18488474827120221,CCLE,GDSCv1,uno
rmse,1,0.18459691275940243,CCLE,GDSCv1,uno
rmse,2,0.16874642250241348,CCLE,GDSCv1,uno
rmse,3,0.1713781201285613,CCLE,GDSCv1,uno
rmse,4,0.17613886430272868,CCLE,GDSCv1,uno
rmse,5,0.17170477365263595,CCLE,GDSCv1,uno
rmse,6,0.17699960051763164,CCLE,GDSCv1,uno
rmse,7,0.178879975832589,CCLE,GDSCv1,uno
rmse,8,0.17498995540989917,CCLE,GDSCv1,uno
rmse,9,0.1726017870392638,CCLE,GDSCv1,uno
pcc,0,0.28849204812966733,CCLE,GDSCv1,uno
pcc,1,0.2914547883530682,CCLE,GDSCv1,uno
pcc,2,0.32190235923025745,CCLE,GDSCv1,uno
pcc,3,0.32183523707830985,CCLE,GDSCv1,uno
pcc,4,0.2982917745259505,CCLE,GDSCv1,uno
pcc,5,0.3212589952409196,CCLE,GDSCv1,uno
pcc,6,0.29915695130224473,CCLE,GDSCv1,uno
pcc,7,0.30060806368099724,CCLE,GDSCv1,uno
pcc,8,0.29777467275261865,CCLE,GDSCv1,uno
pcc,9,0.3005392914620386,CCLE,GDSCv1,uno
scc,0,0.18991703150002773,CCLE,GDSCv1,uno
scc,1,0.20317395717996606,CCLE,GDSCv1,uno
scc,2,0.24088786431842388,CCLE,GDSCv1,uno
scc,3,0.22344529749683856,CCLE,GDSCv1,uno
scc,4,0.19191329964890497,CCLE,GDSCv1,uno
scc,5,0.22258401352886512,CCLE,GDSCv1,uno
scc,6,0.20819000245245833,CCLE,GDSCv1,uno
scc,7,0.19951413621035757,CCLE,GDSCv1,uno
scc,8,0.21267718432446223,CCLE,GDSCv1,uno
scc,9,0.20066678658587192,CCLE,GDSCv1,uno
r2,0,-0.2776226416044636,CCLE,GDSCv1,uno
r2,1,-0.2736476365201228,CCLE,GDSCv1,uno
r2,2,-0.06431351191775181,CCLE,GDSCv1,uno
r2,3,-0.09776954050129238,CCLE,GDSCv1,uno
r2,4,-0.15960695268750014,CCLE,GDSCv1,uno
r2,5,-0.10195831363575358,CCLE,GDSCv1,uno
r2,6,-0.17096792568716523,CCLE,GDSCv1,uno
r2,7,-0.19597990340769145,CCLE,GDSCv1,uno
r2,8,-0.14452864870150361,CCLE,GDSCv1,uno
r2,9,-0.1135020034765093,CCLE,GDSCv1,uno
mse,0,0.03266150467621507,CCLE,GDSCv2,uno
mse,1,0.0324986270297617,CCLE,GDSCv2,uno
mse,2,0.02750232144961795,CCLE,GDSCv2,uno
mse,3,0.02784262120590698,CCLE,GDSCv2,uno
mse,4,0.029583006773315657,CCLE,GDSCv2,uno
mse,5,0.02977695395720666,CCLE,GDSCv2,uno
mse,6,0.029991755687432394,CCLE,GDSCv2,uno
mse,7,0.03081833878092181,CCLE,GDSCv2,uno
mse,8,0.029649155617040575,CCLE,GDSCv2,uno
mse,9,0.028257217715187893,CCLE,GDSCv2,uno
rmse,0,0.18072494204236192,CCLE,GDSCv2,uno
rmse,1,0.18027375579867885,CCLE,GDSCv2,uno
rmse,2,0.16583823880401632,CCLE,GDSCv2,uno
rmse,3,0.16686108355727222,CCLE,GDSCv2,uno
rmse,4,0.1719971126888927,CCLE,GDSCv2,uno
rmse,5,0.17256000103502162,CCLE,GDSCv2,uno
rmse,6,0.17318127984118953,CCLE,GDSCv2,uno
rmse,7,0.17555152742406377,CCLE,GDSCv2,uno
rmse,8,0.1721893016915992,CCLE,GDSCv2,uno
rmse,9,0.16809883317616423,CCLE,GDSCv2,uno
pcc,0,0.3692138144253752,CCLE,GDSCv2,uno
pcc,1,0.3753106502621853,CCLE,GDSCv2,uno
pcc,2,0.3850549097469057,CCLE,GDSCv2,uno
pcc,3,0.4126977917736739,CCLE,GDSCv2,uno
pcc,4,0.3908120661131942,CCLE,GDSCv2,uno
pcc,5,0.3908164408452433,CCLE,GDSCv2,uno
pcc,6,0.3794713015681224,CCLE,GDSCv2,uno
pcc,7,0.380694272075749,CCLE,GDSCv2,uno
pcc,8,0.3681148129328088,CCLE,GDSCv2,uno
pcc,9,0.37570898469050285,CCLE,GDSCv2,uno
scc,0,0.22798640033587708,CCLE,GDSCv2,uno
scc,1,0.23780003023897786,CCLE,GDSCv2,uno
scc,2,0.26824833555286826,CCLE,GDSCv2,uno
scc,3,0.2694562878810929,CCLE,GDSCv2,uno
scc,4,0.2414780894087563,CCLE,GDSCv2,uno
scc,5,0.25050664294705355,CCLE,GDSCv2,uno
scc,6,0.24722078831534622,CCLE,GDSCv2,uno
scc,7,0.23475743721462464,CCLE,GDSCv2,uno
scc,8,0.2435118726494083,CCLE,GDSCv2,uno
scc,9,0.2316600623138841,CCLE,GDSCv2,uno
r2,0,-0.39181954794493046,CCLE,GDSCv2,uno
r2,1,-0.3848787687461648,CCLE,GDSCv2,uno
r2,2,-0.17196892754664228,CCLE,GDSCv2,uno
r2,3,-0.1864702757747565,CCLE,GDSCv2,uno
r2,4,-0.26063411720501994,CCLE,GDSCv2,uno
r2,5,-0.2688988767280234,CCLE,GDSCv2,uno
r2,6,-0.2780523205152683,CCLE,GDSCv2,uno
r2,7,-0.3132758816746275,CCLE,GDSCv2,uno
r2,8,-0.26345294795648067,CCLE,GDSCv2,uno
r2,9,-0.20413766531627742,CCLE,GDSCv2,uno
mse,0,0.028593990473588342,CCLE,gCSI,uno
mse,1,0.026712263228091476,CCLE,gCSI,uno
mse,2,0.030770773464885656,CCLE,gCSI,uno
mse,3,0.027334054849220805,CCLE,gCSI,uno
mse,4,0.027768630317749444,CCLE,gCSI,uno
mse,5,0.032146864450516094,CCLE,gCSI,uno
mse,6,0.02982719676988464,CCLE,gCSI,uno
mse,7,0.028112870823719896,CCLE,gCSI,uno
mse,8,0.029357858476017,CCLE,gCSI,uno
mse,9,0.028627977259664036,CCLE,gCSI,uno
rmse,0,0.16909757678212997,CCLE,gCSI,uno
rmse,1,0.16343886694446788,CCLE,gCSI,uno
rmse,2,0.17541600116547423,CCLE,gCSI,uno
rmse,3,0.16533013896208038,CCLE,gCSI,uno
rmse,4,0.1666392220269569,CCLE,gCSI,uno
rmse,5,0.1792954668989601,CCLE,gCSI,uno
rmse,6,0.17270552038045756,CCLE,gCSI,uno
rmse,7,0.16766893219591963,CCLE,gCSI,uno
rmse,8,0.17134135074761433,CCLE,gCSI,uno
rmse,9,0.1691980415361361,CCLE,gCSI,uno
pcc,0,0.5521499905744532,CCLE,gCSI,uno
pcc,1,0.5681944857336484,CCLE,gCSI,uno
pcc,2,0.49354902939688916,CCLE,gCSI,uno
pcc,3,0.5592330866377643,CCLE,gCSI,uno
pcc,4,0.5557429819223326,CCLE,gCSI,uno
pcc,5,0.5059323075199619,CCLE,gCSI,uno
pcc,6,0.5175458837430548,CCLE,gCSI,uno
pcc,7,0.5511775701585891,CCLE,gCSI,uno
pcc,8,0.533450408180652,CCLE,gCSI,uno
pcc,9,0.5328463392801941,CCLE,gCSI,uno
scc,0,0.5322577715929424,CCLE,gCSI,uno
scc,1,0.5480646367729711,CCLE,gCSI,uno
scc,2,0.4561208298026478,CCLE,gCSI,uno
scc,3,0.5455087262624415,CCLE,gCSI,uno
scc,4,0.5388968163146654,CCLE,gCSI,uno
scc,5,0.4650306282953702,CCLE,gCSI,uno
scc,6,0.4988144620168898,CCLE,gCSI,uno
scc,7,0.5322232773285418,CCLE,gCSI,uno
scc,8,0.5187988338659677,CCLE,gCSI,uno
scc,9,0.50917963426876,CCLE,gCSI,uno
r2,0,0.20055285402422451,CCLE,gCSI,uno
r2,1,0.25316326100141273,CCLE,gCSI,uno
r2,2,0.13969310968708293,CCLE,gCSI,uno
r2,3,0.23577885509407215,CCLE,gCSI,uno
r2,4,0.2236287454985887,CCLE,gCSI,uno
r2,5,0.10121957056768671,CCLE,gCSI,uno
r2,6,0.16607416680202414,CCLE,gCSI,uno
r2,7,0.2140042724722886,CCLE,gCSI,uno
r2,8,0.17919619535820608,CCLE,gCSI,uno
r2,9,0.19960263201326733,CCLE,gCSI,uno
mse,0,0.009390467107889485,CTRPv2,CCLE,uno
mse,1,0.00969779537451413,CTRPv2,CCLE,uno
mse,2,0.00976347817522849,CTRPv2,CCLE,uno
mse,3,0.009633957891585252,CTRPv2,CCLE,uno
mse,4,0.00933921941065238,CTRPv2,CCLE,uno
mse,5,0.00986349882550688,CTRPv2,CCLE,uno
mse,6,0.009305918834961657,CTRPv2,CCLE,uno
mse,7,0.009699828055468011,CTRPv2,CCLE,uno
mse,8,0.0094092933459397,CTRPv2,CCLE,uno
mse,9,0.009802890412858496,CTRPv2,CCLE,uno
rmse,0,0.09690442254040568,CTRPv2,CCLE,uno
rmse,1,0.09847738509177693,CTRPv2,CCLE,uno
rmse,2,0.09881031411360097,CTRPv2,CCLE,uno
rmse,3,0.09815272737721174,CTRPv2,CCLE,uno
rmse,4,0.09663963685078902,CTRPv2,CCLE,uno
rmse,5,0.0993151490232325,CTRPv2,CCLE,uno
rmse,6,0.09646719045852666,CTRPv2,CCLE,uno
rmse,7,0.09848770509798678,CTRPv2,CCLE,uno
rmse,8,0.09700151208068718,CTRPv2,CCLE,uno
rmse,9,0.09900954707935238,CTRPv2,CCLE,uno
pcc,0,0.8100247461320067,CTRPv2,CCLE,uno
pcc,1,0.8118536011717045,CTRPv2,CCLE,uno
pcc,2,0.8097796394207418,CTRPv2,CCLE,uno
pcc,3,0.8075219875538856,CTRPv2,CCLE,uno
pcc,4,0.8094707159749952,CTRPv2,CCLE,uno
pcc,5,0.8079589160069129,CTRPv2,CCLE,uno
pcc,6,0.8117318570726579,CTRPv2,CCLE,uno
pcc,7,0.8119960692397278,CTRPv2,CCLE,uno
pcc,8,0.8089129699439049,CTRPv2,CCLE,uno
pcc,9,0.8076352790898149,CTRPv2,CCLE,uno
scc,0,0.6895485896506295,CTRPv2,CCLE,uno
scc,1,0.6904252173504498,CTRPv2,CCLE,uno
scc,2,0.6908177945890781,CTRPv2,CCLE,uno
scc,3,0.6799806694600153,CTRPv2,CCLE,uno
scc,4,0.6927911859832157,CTRPv2,CCLE,uno
scc,5,0.6816617137052476,CTRPv2,CCLE,uno
scc,6,0.6931870864515091,CTRPv2,CCLE,uno
scc,7,0.6924022766238175,CTRPv2,CCLE,uno
scc,8,0.6839716798835592,CTRPv2,CCLE,uno
scc,9,0.6857993809795748,CTRPv2,CCLE,uno
r2,0,0.6385029847221191,CTRPv2,CCLE,uno
r2,1,0.626672023618811,CTRPv2,CCLE,uno
r2,2,0.6241434873766274,CTRPv2,CCLE,uno
r2,3,0.6291295221943882,CTRPv2,CCLE,uno
r2,4,0.6404758247713126,CTRPv2,CCLE,uno
r2,5,0.6202930754507485,CTRPv2,CCLE,uno
r2,6,0.6417577693839631,CTRPv2,CCLE,uno
r2,7,0.6265937731878797,CTRPv2,CCLE,uno
r2,8,0.6377782466674652,CTRPv2,CCLE,uno
r2,9,0.6226262671888585,CTRPv2,CCLE,uno
mse,0,0.00330946660399079,CTRPv2,CTRPv2,uno
mse,1,0.003185161099870932,CTRPv2,CTRPv2,uno
mse,2,0.003218290464994593,CTRPv2,CTRPv2,uno
mse,3,0.003470557031081034,CTRPv2,CTRPv2,uno
mse,4,0.003467202402065093,CTRPv2,CTRPv2,uno
mse,5,0.0031562109701049985,CTRPv2,CTRPv2,uno
mse,6,0.0033486719922556337,CTRPv2,CTRPv2,uno
mse,7,0.0033591175395939438,CTRPv2,CTRPv2,uno
mse,8,0.0034043504119863257,CTRPv2,CTRPv2,uno
mse,9,0.003338159526965743,CTRPv2,CTRPv2,uno
rmse,0,0.05752796366977359,CTRPv2,CTRPv2,uno
rmse,1,0.056437231504308676,CTRPv2,CTRPv2,uno
rmse,2,0.056729978538640334,CTRPv2,CTRPv2,uno
rmse,3,0.05891143378904501,CTRPv2,CTRPv2,uno
rmse,4,0.058882955106423565,CTRPv2,CTRPv2,uno
rmse,5,0.05618016527303029,CTRPv2,CTRPv2,uno
rmse,6,0.05786771113717592,CTRPv2,CTRPv2,uno
rmse,7,0.05795789454072623,CTRPv2,CTRPv2,uno
rmse,8,0.05834681149802726,CTRPv2,CTRPv2,uno
rmse,9,0.05777680786410533,CTRPv2,CTRPv2,uno
pcc,0,0.9208750383494164,CTRPv2,CTRPv2,uno
pcc,1,0.9222354855050823,CTRPv2,CTRPv2,uno
pcc,2,0.920690472145202,CTRPv2,CTRPv2,uno
pcc,3,0.917225598992675,CTRPv2,CTRPv2,uno
pcc,4,0.9184862963991425,CTRPv2,CTRPv2,uno
pcc,5,0.9220769437508677,CTRPv2,CTRPv2,uno
pcc,6,0.9194254820021733,CTRPv2,CTRPv2,uno
pcc,7,0.9162182990115478,CTRPv2,CTRPv2,uno
pcc,8,0.9167475640485169,CTRPv2,CTRPv2,uno
pcc,9,0.9170884171862148,CTRPv2,CTRPv2,uno
scc,0,0.8695304189452392,CTRPv2,CTRPv2,uno
scc,1,0.8762714464455159,CTRPv2,CTRPv2,uno
scc,2,0.8735319734634838,CTRPv2,CTRPv2,uno
scc,3,0.8736129588834239,CTRPv2,CTRPv2,uno
scc,4,0.8701481686577192,CTRPv2,CTRPv2,uno
scc,5,0.8730894972009061,CTRPv2,CTRPv2,uno
scc,6,0.87221858258216,CTRPv2,CTRPv2,uno
scc,7,0.8669804164124919,CTRPv2,CTRPv2,uno
scc,8,0.8648852510927011,CTRPv2,CTRPv2,uno
scc,9,0.8654584211058345,CTRPv2,CTRPv2,uno
r2,0,0.8397039341260687,CTRPv2,CTRPv2,uno
r2,1,0.8492837468014054,CTRPv2,CTRPv2,uno
r2,2,0.846469687839601,CTRPv2,CTRPv2,uno
r2,3,0.8356466049086161,CTRPv2,CTRPv2,uno
r2,4,0.8361096264531962,CTRPv2,CTRPv2,uno
r2,5,0.8492571516665577,CTRPv2,CTRPv2,uno
r2,6,0.8393627185437067,CTRPv2,CTRPv2,uno
r2,7,0.8380165993502541,CTRPv2,CTRPv2,uno
r2,8,0.8343120027448723,CTRPv2,CTRPv2,uno
r2,9,0.8387400917206764,CTRPv2,CTRPv2,uno
mse,0,0.019992159506164942,CTRPv2,GDSCv1,uno
mse,1,0.020080621428347097,CTRPv2,GDSCv1,uno
mse,2,0.020335287055775267,CTRPv2,GDSCv1,uno
mse,3,0.019832709974293358,CTRPv2,GDSCv1,uno
mse,4,0.020150505748458763,CTRPv2,GDSCv1,uno
mse,5,0.019876884164534137,CTRPv2,GDSCv1,uno
mse,6,0.019962520981854134,CTRPv2,GDSCv1,uno
mse,7,0.020312452731068978,CTRPv2,GDSCv1,uno
mse,8,0.019634460123240664,CTRPv2,GDSCv1,uno
mse,9,0.019934503490403627,CTRPv2,GDSCv1,uno
rmse,0,0.14139363318822012,CTRPv2,GDSCv1,uno
rmse,1,0.14170610935435035,CTRPv2,GDSCv1,uno
rmse,2,0.14260184800967787,CTRPv2,GDSCv1,uno
rmse,3,0.14082865466336514,CTRPv2,GDSCv1,uno
rmse,4,0.14195247707757255,CTRPv2,GDSCv1,uno
rmse,5,0.14098540408330976,CTRPv2,GDSCv1,uno
rmse,6,0.14128878576112874,CTRPv2,GDSCv1,uno
rmse,7,0.1425217623069157,CTRPv2,GDSCv1,uno
rmse,8,0.1401230178209157,CTRPv2,GDSCv1,uno
rmse,9,0.1411896012120001,CTRPv2,GDSCv1,uno
pcc,0,0.5276351701755815,CTRPv2,GDSCv1,uno
pcc,1,0.5368317914961963,CTRPv2,GDSCv1,uno
pcc,2,0.5282923368306757,CTRPv2,GDSCv1,uno
pcc,3,0.5352860192268037,CTRPv2,GDSCv1,uno
pcc,4,0.5257625866027567,CTRPv2,GDSCv1,uno
pcc,5,0.5421184009377551,CTRPv2,GDSCv1,uno
pcc,6,0.5341819300546368,CTRPv2,GDSCv1,uno
pcc,7,0.5272875718966371,CTRPv2,GDSCv1,uno
pcc,8,0.5386826983021089,CTRPv2,GDSCv1,uno
pcc,9,0.5332459770517279,CTRPv2,GDSCv1,uno
scc,0,0.43568197634095956,CTRPv2,GDSCv1,uno
scc,1,0.43982726002669326,CTRPv2,GDSCv1,uno
scc,2,0.43186776985700714,CTRPv2,GDSCv1,uno
scc,3,0.43812298366437336,CTRPv2,GDSCv1,uno
scc,4,0.43250024810096144,CTRPv2,GDSCv1,uno
scc,5,0.4401613035996009,CTRPv2,GDSCv1,uno
scc,6,0.4318860627971156,CTRPv2,GDSCv1,uno
scc,7,0.43335965888550293,CTRPv2,GDSCv1,uno
scc,8,0.43521714751131657,CTRPv2,GDSCv1,uno
scc,9,0.4403705529969031,CTRPv2,GDSCv1,uno
r2,0,0.25275995981084975,CTRPv2,GDSCv1,uno
r2,1,0.24945354910188056,CTRPv2,GDSCv1,uno
r2,2,0.2399349999118574,CTRPv2,GDSCv1,uno
r2,3,0.2587196498867079,CTRPv2,GDSCv1,uno
r2,4,0.24684150700844243,CTRPv2,GDSCv1,uno
r2,5,0.2570685664366853,CTRPv2,GDSCv1,uno
r2,6,0.2538677486963039,CTRPv2,GDSCv1,uno
r2,7,0.24078847057899366,CTRPv2,GDSCv1,uno
r2,8,0.26612956609022886,CTRPv2,GDSCv1,uno
r2,9,0.25491494879647414,CTRPv2,GDSCv1,uno
mse,0,0.0134512917504623,CTRPv2,GDSCv2,uno
mse,1,0.01352474707538118,CTRPv2,GDSCv2,uno
mse,2,0.013742820055127175,CTRPv2,GDSCv2,uno
mse,3,0.01319974585202889,CTRPv2,GDSCv2,uno
mse,4,0.013849003136404869,CTRPv2,GDSCv2,uno
mse,5,0.013199766759708315,CTRPv2,GDSCv2,uno
mse,6,0.013336607232388963,CTRPv2,GDSCv2,uno
mse,7,0.013516684027772929,CTRPv2,GDSCv2,uno
mse,8,0.013466018499354524,CTRPv2,GDSCv2,uno
mse,9,0.013073194957869579,CTRPv2,GDSCv2,uno
rmse,0,0.11597970404541606,CTRPv2,GDSCv2,uno
rmse,1,0.11629594608317687,CTRPv2,GDSCv2,uno
rmse,2,0.11722977461006728,CTRPv2,GDSCv2,uno
rmse,3,0.1148901468883598,CTRPv2,GDSCv2,uno
rmse,4,0.11768178761560714,CTRPv2,GDSCv2,uno
rmse,5,0.11489023787819536,CTRPv2,GDSCv2,uno
rmse,6,0.11548422936656313,CTRPv2,GDSCv2,uno
rmse,7,0.11626127484150915,CTRPv2,GDSCv2,uno
